"competência";"seção";"saldomovimentação";"cbo2002ocupação";"categoria";"graudeinstrução";"idade";"horascontratuais";"tempoemprego";"raçacor";"sexo";"tipoempregador";"tipoestabelecimento";"tipomovimentação";"tipodedeficiência";"indtrabintermitente";"indtrabparcial";"salário";"tamestabjan";"indicadoraprendiz"
"202001";"N";-1;"212405";"101";"80";50;44;8;"3";"3";"0";"1";"40";"0";"0";"0";8892,669921875;"7";"0"
"202001";"J";-1;"317110";"101";"9";34;40;3;"1";"1";"0";"1";"40";"0";"0";"0";9000;"4";"0"
"202001";"J";-1;"212405";"101";"9";29;40;32;"3";"1";"0";"1";"40";"0";"0";"0";3690,14990234375;"10";"0"
"202001";"J";-1;"212405";"101";"9";50;40;53;"1";"1";"0";"1";"40";"0";"0";"0";8204,33984375;"7";"0"
"202001";"J";-1;"212405";"999";"9";37;44;7;"1";"1";"0";"1";"31";"0";"0";"0";1675,56994628906;"4";"0"
"202001";"J";-1;"212405";"101";"9";32;40;1;"1";"3";"0";"1";"40";"0";"0";"0";4200;"8";"0"
"202001";"J";-1;"212405";"101";"9";45;40;105;"1";"1";"0";"1";"31";"0";"0";"0";6204,64013671875;"3";"0"
"202001";"G";-1;"212405";"101";"9";27;40;4;"1";"1";"0";"1";"40";"0";"0";"0";5058,14013671875;"5";"0"
"202001";"J";-1;"212405";"101";"7";24;40;25;"3";"1";"0";"1";"40";"0";"0";"0";6411,33984375;"9";"0"
"202001";"J";-1;"212405";"101";"9";38;40;5;"3";"3";"0";"1";"40";"0";"0";"0";3000;"7";"0"
"202001";"M";-1;"212405";"999";"9";25;44;5;"1";"1";"0";"1";"40";"0";"0";"0";4500;"6";"0"
"202001";"J";-1;"317110";"101";"8";23;40;2;"1";"1";"0";"1";"40";"0";"0";"0";2606;"7";"0"
"202001";"J";-1;"212405";"101";"8";25;40;0;"3";"1";"0";"1";"40";"0";"0";"0";3490;"7";"0"
"202001";"J";-1;"212405";"101";"9";45;40;20;"1";"1";"0";"1";"40";"0";"0";"0";10670,4404296875;"6";"0"
"202001";"J";-1;"212405";"101";"9";32;40;2;"1";"1";"0";"1";"40";"0";"0";"0";14000;"10";"0"
"202001";"J";-1;"212405";"101";"9";48;40;9;"1";"3";"0";"1";"31";"0";"0";"0";11016,3603515625;"2";"0"
"202001";"J";-1;"212405";"101";"80";37;40;9;"1";"1";"0";"1";"31";"0";"0";"0";8000;"6";"0"
"202001";"J";-1;"212405";"101";"9";30;40;48;"6";"3";"0";"1";"40";"0";"0";"0";4787,89990234375;"10";"0"
"202001";"J";-1;"317110";"101";"9";23;40;13;"2";"3";"0";"1";"40";"0";"0";"0";5029,169921875;"9";"0"
"202001";"K";-1;"212405";"101";"9";32;30;5;"1";"1";"0";"1";"40";"0";"0";"0";4500;"7";"0"
"202001";"J";-1;"212405";"101";"7";28;40;5;"3";"3";"0";"1";"40";"0";"0";"0";4010,47998046875;"4";"0"
"202001";"G";-1;"317110";"101";"8";22;44;2;"1";"1";"0";"1";"40";"0";"0";"0";7500;"10";"0"
"202001";"N";-1;"317110";"101";"9";36;40;1;"1";"1";"0";"1";"40";"0";"0";"0";4000;"6";"0"
"202001";"N";-1;"317110";"101";"7";29;44;4;"3";"1";"0";"1";"40";"0";"0";"0";5900;"9";"0"
"202001";"N";-1;"212405";"106";"8";25;44;5;"2";"1";"0";"1";"43";"0";"0";"0";1500;"9";"0"
"202001";"M";-1;"317110";"101";"9";32;44;131;"3";"1";"0";"1";"40";"0";"0";"0";8299,8603515625;"10";"0"
"202001";"J";-1;"317110";"101";"9";24;44;21;"1";"1";"0";"1";"31";"0";"0";"0";6233,5;"4";"0"
"202001";"J";-1;"317110";"101";"9";40;40;43;"1";"1";"0";"1";"40";"0";"0";"0";5105;"2";"0"
"202001";"Q";-1;"212405";"101";"9";35;40;25;"1";"3";"0";"1";"31";"0";"0";"0";8948;"9";"0"
"202001";"J";-1;"212405";"101";"9";26;40;52;"1";"3";"0";"1";"40";"0";"0";"0";5278,5498046875;"5";"0"
"202001";"J";-1;"317110";"101";"9";53;40;26;"1";"1";"0";"1";"31";"0";"0";"0";7047,60009765625;"10";"0"
"202001";"J";-1;"212405";"101";"9";54;40;7;"6";"1";"0";"1";"31";"0";"0";"0";4119,60009765625;"5";"0"
"202001";"J";-1;"212405";"101";"9";34;40;24;"1";"1";"0";"1";"40";"0";"0";"0";5300;"10";"0"
"202001";"J";-1;"212405";"101";"9";36;40;54;"1";"1";"0";"1";"31";"0";"0";"0";2879;"8";"0"
"202001";"J";-1;"212405";"101";"9";33;44;9;"1";"1";"0";"1";"31";"0";"0";"0";2000;"3";"0"
"202001";"J";-1;"317110";"101";"9";42;44;17;"1";"1";"0";"1";"31";"0";"0";"0";2810,080078125;"3";"0"
"202001";"F";-1;"212405";"101";"8";39;44;1;"1";"1";"0";"1";"40";"0";"0";"0";3414,76000976562;"8";"0"
"202001";"M";-1;"212405";"101";"9";32;44;9;"1";"1";"0";"1";"31";"0";"0";"0";18538,919921875;"9";"0"
"202001";"J";-1;"212405";"101";"9";54;40;6;"1";"1";"0";"1";"31";"0";"0";"0";12759;"8";"0"
"202001";"J";-1;"212405";"101";"9";24;40;16;"3";"1";"0";"1";"40";"0";"0";"0";2500;"7";"0"
"202001";"J";-1;"212405";"101";"9";38;40;10;"1";"1";"0";"1";"40";"0";"0";"0";5099,81982421875;"6";"0"
"202001";"Q";-1;"212405";"101";"9";33;44;11;"1";"1";"0";"1";"40";"0";"0";"0";20500;"9";"0"
"202001";"J";-1;"212405";"101";"8";27;40;27;"1";"1";"0";"1";"40";"0";"0";"0";1710,94995117188;"6";"0"
"202001";"J";-1;"212405";"101";"9";33;40;134;"3";"3";"0";"1";"31";"0";"0";"0";3989,26000976562;"6";"0"
"202001";"N";-1;"212405";"101";"9";39;40;57;"3";"1";"0";"1";"40";"0";"0";"0";7272,419921875;"6";"0"
"202001";"C";-1;"212405";"101";"9";24;44;12;"1";"1";"0";"1";"40";"0";"0";"0";3074,69995117188;"5";"0"
"202001";"J";-1;"212405";"101";"9";45;40;113;"1";"1";"0";"1";"31";"0";"0";"0";5979,4599609375;"6";"0"
"202001";"J";-1;"212405";"101";"8";27;40;3;"1";"1";"0";"1";"31";"0";"0";"0";7000;"10";"0"
"202001";"J";-1;"212405";"101";"9";44;40;2;"1";"1";"0";"1";"40";"0";"0";"0";7503,89990234375;"7";"0"
"202001";"N";-1;"317110";"999";"9";28;44;27;"3";"1";"0";"1";"31";"0";"0";"0";3097,169921875;"5";"0"
"202001";"K";-1;"212405";"101";"9";35;40;28;"1";"1";"0";"1";"40";"0";"0";"0";10702,91015625;"7";"0"
"202001";"G";-1;"212405";"101";"9";29;44;34;"1";"1";"0";"1";"31";"0";"0";"0";3223,73999023438;"8";"0"
"202001";"J";-1;"212405";"101";"9";52;40;21;"1";"1";"0";"1";"40";"0";"0";"0";2541,78002929688;"7";"0"
"202001";"J";-1;"212405";"101";"9";41;40;9;"1";"1";"0";"1";"31";"0";"0";"0";7500;"10";"0"
"202001";"K";-1;"212405";"101";"7";31;40;2;"6";"3";"0";"1";"40";"0";"0";"0";9000;"7";"0"
"202001";"J";-1;"317110";"101";"9";21;40;1;"3";"1";"0";"1";"31";"0";"0";"0";3958,5400390625;"10";"0"
"202001";"J";-1;"212405";"101";"9";24;40;8;"1";"1";"0";"1";"40";"0";"0";"0";7240,10009765625;"6";"0"
"202001";"J";-1;"212405";"101";"9";27;40;1;"2";"3";"0";"1";"40";"0";"0";"0";5000;"7";"0"
"202001";"J";-1;"317110";"101";"8";20;40;12;"1";"1";"0";"1";"31";"0";"0";"0";3171,6298828125;"10";"0"
"202001";"J";-1;"212405";"101";"9";36;40;93;"1";"3";"0";"1";"40";"0";"0";"0";1806,64001464844;"6";"0"
"202001";"J";-1;"212405";"101";"8";29;40;13;"1";"1";"0";"1";"31";"0";"0";"0";3372;"5";"0"
"202001";"J";-1;"212405";"101";"9";38;44;9;"3";"1";"0";"1";"40";"0";"0";"0";2354,67993164062;"5";"0"
"202001";"G";-1;"212405";"101";"9";50;44;6;"1";"1";"0";"1";"31";"0";"0";"0";10307;"10";"0"
"202001";"J";-1;"317110";"101";"8";20;40;7;"1";"1";"0";"1";"40";"0";"0";"0";1695,53002929688;"7";"0"
"202001";"J";-1;"212405";"101";"7";32;40;15;"1";"1";"0";"1";"40";"0";"0";"0";2211;"10";"0"
"202001";"J";-1;"212405";"101";"9";44;40;1;"1";"1";"0";"1";"40";"0";"0";"0";11125,6298828125;"8";"0"
"202001";"J";-1;"212405";"101";"9";31;40;7;"6";"1";"0";"1";"31";"0";"0";"0";1620;"5";"0"
"202001";"G";-1;"317110";"999";"7";27;44;11;"1";"1";"0";"1";"31";"0";"0";"0";2585,75;"3";"0"
"202001";"J";-1;"212405";"101";"9";59;40;6;"3";"1";"0";"1";"31";"0";"0";"0";7000;"10";"0"
"202001";"J";-1;"212405";"101";"9";29;40;3;"2";"3";"0";"1";"40";"0";"0";"0";6500;"9";"0"
"202001";"J";-1;"212405";"101";"80";35;40;8;"1";"1";"0";"1";"40";"0";"0";"0";8500;"5";"0"
"202001";"J";-1;"212405";"101";"9";23;40;11;"6";"1";"0";"1";"31";"0";"0";"0";6850,8798828125;"6";"0"
"202001";"J";-1;"212405";"101";"9";25;40;2;"3";"1";"0";"1";"40";"0";"0";"0";8500;"8";"0"
"202001";"J";-1;"212405";"101";"80";30;40;7;"6";"3";"0";"1";"31";"0";"0";"0";3177,830078125;"5";"0"
"202001";"N";-1;"212405";"101";"9";30;40;9;"1";"3";"0";"1";"31";"0";"0";"0";10049,580078125;"9";"0"
"202001";"J";-1;"212405";"101";"9";21;44;21;"1";"1";"0";"1";"31";"0";"0";"0";1128,27001953125;"5";"0"
"202001";"N";-1;"212405";"101";"9";29;44;51;"1";"1";"0";"1";"40";"0";"0";"0";2164,67993164062;"6";"0"
"202001";"J";-1;"212405";"101";"7";25;44;36;"6";"1";"0";"1";"31";"0";"0";"0";3500;"5";"0"
"202001";"N";-1;"212405";"106";"8";19;44;8;"1";"1";"0";"1";"43";"0";"0";"0";1920;"10";"0"
"202001";"N";-1;"212405";"101";"9";36;44;107;"1";"3";"0";"1";"31";"0";"0";"0";6670;"7";"0"
"202001";"J";-1;"212405";"101";"80";34;40;14;"1";"1";"0";"1";"40";"0";"0";"0";7060,2001953125;"10";"0"
"202001";"J";-1;"317110";"101";"9";26;40;59;"3";"3";"0";"1";"40";"0";"0";"0";4959,93017578125;"6";"0"
"202001";"J";-1;"317110";"101";"9";39;40;0;"1";"1";"0";"1";"40";"0";"0";"0";9500;"9";"0"
"202001";"J";-1;"212405";"101";"9";41;40;6;"1";"1";"0";"1";"31";"0";"0";"0";7000;"5";"0"
"202001";"J";-1;"212405";"999";"7";21;40;11;"1";"1";"0";"1";"40";"0";"0";"0";2300;"6";"0"
"202001";"J";-1;"212405";"101";"9";24;0;7;"1";"3";"0";"1";"40";"0";"0";"9";1846,94995117188;"7";"0"
"202001";"J";-1;"317110";"101";"80";32;0;2;"1";"1";"0";"1";"31";"0";"0";"9";4000;"10";"0"
"202001";"N";-1;"212405";"101";"9";28;40;9;"1";"1";"0";"1";"40";"0";"0";"0";5000;"6";"0"
"202001";"K";-1;"212405";"101";"9";29;40;2;"6";"1";"0";"1";"40";"0";"0";"0";8250;"5";"0"
"202001";"J";-1;"317110";"101";"80";40;44;3;"6";"1";"0";"1";"40";"0";"0";"0";1800;"6";"0"
"202001";"J";-1;"212405";"999";"9";25;40;28;"2";"3";"0";"1";"40";"0";"0";"0";4165,75;"3";"0"
"202001";"J";-1;"212405";"101";"9";38;40;9;"1";"1";"0";"1";"40";"0";"0";"0";7500;"10";"0"
"202001";"J";-1;"212405";"101";"80";45;40;24;"1";"1";"0";"1";"31";"0";"0";"0";11000;"5";"0"
"202001";"M";-1;"212405";"101";"8";27;44;7;"1";"1";"0";"1";"40";"0";"0";"0";1700;"5";"0"
"202001";"Q";-1;"212405";"101";"9";32;44;14;"1";"1";"0";"1";"40";"0";"0";"0";11839,419921875;"9";"0"
"202001";"J";-1;"212405";"101";"9";21;40;8;"6";"1";"0";"1";"31";"0";"0";"0";1700;"7";"0"
"202001";"J";-1;"212405";"101";"9";46;40;23;"1";"3";"0";"1";"40";"0";"0";"0";4500;"10";"0"
"202001";"N";-1;"317110";"999";"9";21;40;14;"1";"1";"0";"1";"40";"0";"0";"0";0;"4";"0"
"202001";"J";-1;"317110";"101";"9";35;40;34;"3";"3";"0";"1";"40";"0";"0";"0";7909,89013671875;"7";"0"
"202001";"K";-1;"212405";"101";"8";30;40;24;"2";"3";"0";"1";"40";"0";"0";"0";2212,07006835938;"7";"0"
"202001";"J";-1;"317110";"101";"9";25;0;4;"1";"1";"0";"1";"40";"0";"0";"9";5000;"10";"0"
"202001";"J";-1;"212405";"101";"9";29;40;89;"1";"1";"0";"1";"90";"0";"0";"0";5547,9501953125;"8";"0"
"202001";"N";-1;"212405";"101";"80";26;36;9;"4";"1";"0";"1";"40";"0";"0";"0";5768,43994140625;"10";"0"
"202001";"K";-1;"212405";"101";"8";23;40;36;"1";"1";"0";"1";"40";"0";"0";"0";7480;"10";"0"
"202001";"J";-1;"212405";"101";"9";44;40;59;"1";"1";"0";"1";"31";"0";"0";"0";10270;"6";"0"
"202001";"J";-1;"212405";"101";"8";25;40;5;"3";"1";"0";"1";"31";"0";"0";"0";3500;"8";"0"
"202001";"J";-1;"212405";"101";"8";30;40;1;"3";"3";"0";"1";"40";"0";"0";"0";3500;"5";"0"
"202001";"J";-1;"212405";"101";"80";34;40;22;"1";"3";"0";"1";"40";"0";"0";"0";3700;"6";"0"
"202001";"J";-1;"212405";"101";"9";26;40;21;"1";"3";"0";"1";"40";"0";"0";"0";2034;"7";"0"
"202001";"J";-1;"317110";"999";"7";28;40;4;"1";"1";"0";"1";"40";"0";"0";"0";2000;"5";"0"
"202001";"J";-1;"212405";"101";"80";53;40;9;"1";"1";"0";"1";"31";"0";"0";"0";8077,3701171875;"10";"0"
"202001";"J";-1;"212405";"101";"9";31;40;20;"1";"1";"0";"1";"40";"0";"0";"0";8903;"9";"0"
"202001";"J";-1;"212405";"999";"9";24;40;8;"1";"1";"0";"1";"31";"0";"0";"0";4500;"3";"0"
"202001";"J";-1;"212405";"101";"9";31;40;3;"3";"1";"0";"1";"40";"0";"0";"0";8500;"8";"0"
"202001";"G";-1;"212405";"101";"1";23;44;2;"1";"1";"0";"1";"43";"0";"0";"0";7445,06982421875;"9";"0"
"202001";"J";-1;"212405";"101";"9";44;40;10;"1";"1";"0";"1";"31";"0";"0";"0";5500;"7";"0"
"202001";"J";-1;"212405";"101";"9";28;40;24;"1";"3";"0";"1";"40";"0";"0";"0";3401;"7";"0"
"202001";"J";-1;"212405";"101";"8";36;40;22;"1";"3";"0";"1";"31";"0";"0";"0";1234,30004882812;"8";"0"
"202001";"J";-1;"212405";"101";"9";33;40;59;"1";"3";"0";"1";"40";"0";"0";"0";4716,02001953125;"9";"0"
"202001";"P";-1;"317110";"101";"8";20;40;1;"1";"1";"0";"1";"40";"0";"0";"0";2500;"8";"0"
"202001";"M";-1;"212405";"101";"8";20;44;3;"1";"3";"0";"1";"40";"0";"0";"0";3772,59008789062;"10";"0"
"202001";"J";-1;"317110";"101";"9";37;40;2;"3";"1";"0";"1";"40";"0";"0";"0";10037;"7";"0"
"202001";"J";-1;"212405";"101";"9";34;40;70;"1";"1";"0";"1";"40";"0";"0";"0";6844,7099609375;"10";"0"
"202001";"J";-1;"212405";"999";"9";22;40;5;"1";"3";"0";"1";"31";"0";"0";"0";1676;"5";"0"
"202001";"I";-1;"212405";"101";"8";37;40;29;"1";"1";"0";"1";"31";"0";"0";"0";0;"5";"0"
"202001";"M";-1;"317110";"101";"9";28;40;85;"4";"1";"0";"1";"40";"0";"0";"0";6581,77001953125;"2";"0"
"202001";"J";-1;"212405";"101";"9";45;40;1;"1";"1";"0";"1";"31";"0";"0";"0";2772;"3";"0"
"202001";"J";-1;"317110";"101";"9";38;40;17;"3";"1";"0";"1";"40";"0";"0";"0";5383,7099609375;"9";"0"
"202001";"J";-1;"212405";"101";"9";37;40;17;"6";"1";"0";"1";"40";"0";"0";"0";8137,60009765625;"7";"0"
"202001";"J";-1;"317110";"101";"80";42;40;114;"1";"1";"0";"1";"31";"0";"0";"0";6117,83984375;"10";"0"
"202001";"J";-1;"212405";"101";"9";35;40;66;"1";"1";"0";"1";"31";"0";"0";"0";9511,2802734375;"6";"0"
"202001";"J";-1;"212405";"101";"9";23;40;20;"3";"1";"0";"1";"40";"0";"0";"0";2565;"10";"0"
"202001";"N";-1;"317110";"101";"9";41;44;15;"6";"1";"0";"1";"40";"0";"0";"0";10914;"7";"0"
"202001";"G";-1;"212405";"101";"9";28;44;32;"1";"1";"0";"1";"40";"0";"0";"0";4720;"7";"0"
"202001";"J";-1;"212405";"101";"7";37;40;12;"3";"1";"0";"1";"40";"0";"0";"0";4000;"7";"0"
"202001";"J";-1;"212405";"101";"9";23;40;5;"1";"3";"0";"1";"40";"0";"0";"0";2800,06005859375;"4";"0"
"202001";"J";-1;"212405";"101";"9";32;40;12;"6";"1";"0";"1";"31";"0";"0";"0";6000;"7";"0"
"202001";"G";-1;"212405";"101";"9";30;44;0;"1";"1";"0";"1";"40";"0";"0";"0";8379,7900390625;"6";"0"
"202001";"H";-1;"212405";"101";"7";32;44;1;"3";"1";"0";"1";"40";"3";"0";"0";5500;"7";"0"
"202001";"K";-1;"212405";"101";"9";25;40;82;"3";"1";"0";"1";"40";"0";"0";"0";3667,51000976562;"7";"0"
"202001";"J";-1;"212405";"101";"9";34;40;9;"3";"3";"0";"1";"31";"0";"0";"0";6500;"7";"0"
"202001";"M";-1;"317110";"101";"7";19;44;10;"6";"3";"0";"1";"40";"0";"0";"0";1401;"3";"0"
"202001";"J";-1;"317110";"101";"9";25;40;13;"1";"1";"0";"1";"40";"0";"0";"0";2200;"4";"0"
"202001";"J";-1;"212405";"101";"7";26;40;25;"6";"1";"0";"1";"40";"0";"0";"0";2818;"7";"0"
"202001";"J";-1;"212405";"101";"9";41;40;5;"1";"3";"0";"1";"31";"0";"0";"0";1681;"5";"0"
"202001";"K";-1;"212405";"101";"9";28;40;30;"1";"1";"0";"1";"40";"0";"0";"0";11000;"5";"0"
"202001";"J";-1;"212405";"101";"9";25;40;14;"1";"1";"0";"1";"40";"0";"0";"0";2250,080078125;"7";"0"
"202001";"J";-1;"317110";"101";"9";54;40;7;"1";"1";"0";"1";"31";"0";"0";"0";6000;"5";"0"
"202001";"J";-1;"212405";"101";"9";22;40;9;"2";"1";"0";"1";"31";"0";"0";"0";7000;"10";"0"
"202001";"K";-1;"212405";"101";"80";45;44;150;"1";"1";"0";"1";"31";"0";"0";"0";10575,3095703125;"10";"0"
"202001";"J";-1;"212405";"101";"9";37;40;10;"1";"3";"0";"1";"40";"0";"0";"0";10500;"5";"0"
"202001";"J";-1;"212405";"101";"80";33;0;5;"1";"1";"0";"1";"31";"0";"0";"9";11000;"10";"0"
"202001";"J";-1;"212405";"101";"9";35;40;79;"1";"1";"0";"1";"40";"0";"0";"0";13783,6904296875;"5";"0"
"202001";"J";-1;"212405";"101";"9";26;40;11;"1";"1";"0";"1";"40";"0";"0";"0";7000;"10";"0"
"202001";"J";-1;"212405";"999";"9";41;44;83;"4";"1";"0";"1";"40";"0";"0";"0";4648,97021484375;"9";"0"
"202001";"J";-1;"212405";"101";"9";30;40;6;"1";"1";"0";"1";"40";"0";"0";"0";5500;"6";"0"
"202001";"M";-1;"212405";"101";"9";48;40;140;"1";"1";"0";"1";"60";"0";"0";"0";7712,31982421875;"7";"0"
"202001";"J";-1;"212405";"101";"9";44;0;20;"1";"1";"0";"1";"40";"0";"0";"9";13889,9404296875;"9";"0"
"202001";"N";-1;"212405";"101";"8";27;40;3;"1";"3";"0";"1";"40";"0";"0";"0";5585,6298828125;"10";"0"
"202001";"J";-1;"317110";"101";"9";25;40;10;"1";"1";"0";"1";"40";"0";"0";"0";5800;"10";"0"
"202001";"K";-1;"212405";"101";"8";25;44;2;"1";"3";"0";"1";"40";"0";"0";"0";4944,43017578125;"10";"0"
"202001";"K";-1;"212405";"101";"9";38;40;15;"3";"3";"0";"1";"40";"0";"0";"0";6858,47021484375;"10";"0"
"202001";"J";-1;"317110";"101";"9";21;40;14;"1";"1";"0";"1";"40";"0";"0";"0";1620;"8";"0"
"202001";"J";-1;"317110";"101";"9";26;30;2;"3";"1";"0";"1";"40";"0";"0";"0";1800;"7";"0"
"202001";"J";-1;"212405";"101";"9";34;40;49;"1";"1";"0";"1";"31";"0";"0";"0";2036,33996582031;"10";"0"
"202001";"J";-1;"212405";"999";"7";29;40;15;"3";"1";"0";"1";"31";"0";"0";"0";3050;"6";"0"
"202001";"J";-1;"212405";"101";"9";31;40;22;"1";"1";"0";"1";"40";"0";"0";"0";1675,56005859375;"6";"0"
"202001";"N";-1;"317110";"101";"8";23;44;13;"6";"1";"0";"1";"40";"0";"0";"0";2363,44995117188;"5";"0"
"202001";"J";-1;"212405";"101";"9";48;40;17;"1";"1";"0";"1";"31";"0";"0";"0";8605,400390625;"8";"0"
"202001";"N";-1;"212405";"106";"7";31;44;2;"1";"1";"0";"1";"43";"0";"0";"0";2120;"9";"0"
"202001";"J";-1;"212405";"999";"7";18;44;12;"1";"1";"0";"1";"40";"0";"0";"0";2000;"3";"0"
"202001";"J";-1;"212405";"101";"9";34;40;6;"6";"3";"0";"1";"40";"0";"0";"0";4200;"6";"0"
"202001";"J";-1;"212405";"101";"9";54;40;5;"1";"1";"0";"1";"40";"0";"0";"0";2015;"8";"0"
"202001";"G";-1;"212405";"101";"9";27;40;4;"1";"1";"0";"1";"40";"0";"0";"0";4301,669921875;"5";"0"
"202001";"J";-1;"317110";"101";"9";28;40;23;"1";"1";"0";"1";"40";"0";"0";"0";4756,27978515625;"10";"0"
"202001";"J";-1;"317110";"101";"8";24;40;22;"1";"1";"0";"1";"40";"0";"0";"0";5687,43017578125;"10";"0"
"202001";"N";-1;"212405";"106";"9";33;44;7;"3";"1";"0";"1";"43";"0";"0";"0";4000;"10";"0"
"202001";"J";-1;"212405";"101";"9";25;44;1;"3";"1";"0";"1";"40";"0";"0";"0";5000;"6";"0"
"202001";"J";-1;"212405";"101";"9";36;40;12;"2";"1";"0";"1";"31";"0";"0";"0";8500;"5";"0"
"202001";"J";-1;"212405";"101";"9";59;40;7;"1";"1";"0";"1";"31";"0";"0";"0";6000;"7";"0"
"202001";"K";-1;"212405";"101";"9";38;40;41;"1";"1";"0";"1";"40";"0";"0";"0";12501;"10";"0"
"202001";"J";-1;"212405";"101";"8";37;48;6;"2";"1";"0";"1";"40";"0";"0";"0";1600;"6";"0"
"202001";"F";-1;"212405";"101";"8";36;40;39;"1";"1";"0";"1";"31";"0";"0";"0";7584,669921875;"8";"0"
"202001";"J";-1;"212405";"101";"9";37;40;37;"1";"3";"0";"1";"40";"0";"0";"0";4244,7998046875;"3";"0"
"202001";"M";-1;"317110";"101";"9";34;44;15;"6";"1";"0";"1";"40";"0";"0";"0";9698,9697265625;"10";"0"
"202001";"H";-1;"212405";"101";"80";54;44;42;"1";"1";"0";"1";"31";"0";"0";"0";8869;"7";"0"
"202001";"J";-1;"317110";"101";"9";23;40;13;"3";"1";"0";"1";"40";"0";"0";"0";3201,56005859375;"10";"0"
"202001";"J";-1;"317110";"999";"9";25;44;18;"2";"1";"0";"1";"40";"0";"0";"0";2200;"2";"0"
"202001";"J";-1;"317110";"101";"8";34;40;5;"1";"1";"0";"1";"40";"0";"0";"0";5600;"8";"0"
"202001";"J";-1;"212405";"101";"7";19;44;12;"1";"3";"0";"1";"31";"0";"0";"0";1380;"7";"0"
"202001";"J";-1;"212405";"101";"80";46;40;12;"1";"1";"0";"1";"40";"0";"0";"0";10000;"9";"0"
"202001";"J";-1;"212405";"101";"8";23;0;4;"1";"1";"0";"1";"31";"0";"0";"9";1800;"2";"0"
"202001";"K";-1;"212405";"101";"80";31;44;94;"3";"3";"0";"1";"50";"0";"0";"0";10375,76953125;"10";"0"
"202001";"N";-1;"212405";"101";"9";54;44;282;"6";"1";"0";"1";"31";"0";"0";"0";10122;"7";"0"
"202001";"J";-1;"317110";"101";"9";30;40;126;"3";"1";"0";"1";"40";"0";"0";"0";8646,4501953125;"7";"0"
"202001";"K";-1;"212405";"101";"9";26;40;2;"3";"1";"0";"1";"40";"0";"0";"0";2000;"6";"0"
"202001";"J";-1;"212405";"101";"80";22;40;25;"1";"1";"0";"1";"40";"0";"0";"0";8000;"4";"0"
"202001";"J";-1;"317110";"101";"8";21;40;4;"2";"1";"0";"1";"40";"0";"0";"0";7095,64013671875;"10";"0"
"202001";"N";-1;"212405";"101";"80";35;44;10;"4";"1";"0";"1";"31";"0";"0";"0";6000;"10";"0"
"202001";"J";-1;"212405";"101";"9";39;40;7;"6";"1";"0";"1";"31";"0";"0";"0";7000;"7";"0"
"202001";"J";-1;"317110";"101";"9";33;40;10;"1";"1";"0";"1";"40";"0";"0";"0";11000;"8";"0"
"202001";"J";-1;"317110";"101";"9";23;0;17;"1";"1";"0";"1";"40";"0";"0";"9";3628,81005859375;"10";"0"
"202001";"J";-1;"317110";"101";"9";25;40;0;"3";"1";"0";"1";"40";"0";"0";"0";4000;"6";"0"
"202001";"J";-1;"212405";"101";"9";34;40;29;"1";"3";"0";"1";"40";"0";"0";"0";2529,31005859375;"8";"0"
"202001";"J";-1;"212405";"101";"8";32;40;21;"3";"1";"0";"1";"31";"0";"0";"0";12343,2001953125;"5";"0"
"202001";"J";-1;"212405";"101";"9";42;40;11;"3";"1";"0";"1";"31";"0";"0";"0";5500;"7";"0"
"202001";"J";-1;"212405";"101";"8";29;40;4;"3";"1";"0";"1";"31";"0";"0";"0";2000;"7";"0"
"202001";"J";-1;"212405";"101";"9";26;40;10;"1";"1";"0";"1";"40";"0";"0";"0";4955,1201171875;"6";"0"
"202001";"J";-1;"212405";"101";"9";45;40;3;"1";"1";"0";"1";"40";"0";"0";"0";12000;"2";"0"
"202001";"J";-1;"212405";"101";"9";33;40;11;"1";"1";"0";"1";"40";"0";"0";"0";7800;"8";"0"
"202001";"J";-1;"212405";"101";"9";27;40;8;"1";"1";"0";"1";"40";"0";"0";"0";8000;"8";"0"
"202001";"G";-1;"317110";"101";"9";26;44;6;"1";"1";"0";"1";"40";"0";"0";"0";2900;"5";"0"
"202001";"J";-1;"317110";"101";"7";18;20;7;"1";"1";"0";"1";"40";"0";"0";"0";943,869995117188;"2";"0"
"202001";"J";-1;"212405";"101";"9";23;40;13;"1";"1";"0";"1";"40";"0";"0";"0";2005,59997558594;"5";"0"
"202001";"J";-1;"317110";"101";"8";20;40;5;"6";"1";"0";"1";"40";"0";"0";"0";2400;"8";"0"
"202001";"N";-1;"212405";"101";"8";28;44;73;"3";"1";"0";"1";"31";"0";"0";"0";2596,55004882812;"8";"0"
"202001";"J";-1;"317110";"101";"8";32;40;19;"3";"1";"0";"1";"40";"0";"0";"0";9037,4296875;"10";"0"
"202001";"J";-1;"212405";"101";"9";26;40;1;"6";"3";"0";"1";"43";"0";"0";"0";2200;"8";"0"
"202001";"J";-1;"212405";"101";"9";34;0;2;"1";"1";"0";"1";"43";"0";"0";"9";9500;"10";"0"
"202001";"J";-1;"212405";"101";"9";37;40;77;"1";"3";"0";"1";"40";"0";"0";"0";10499,8203125;"10";"0"
"202001";"J";-1;"317110";"101";"9";41;40;8;"1";"1";"0";"1";"40";"0";"0";"0";12137,4296875;"10";"0"
"202001";"D";-1;"212405";"101";"7";43;0;9;"6";"1";"0";"1";"31";"0";"0";"9";11000;"7";"0"
