"competência";"seção";"saldomovimentação";"cbo2002ocupação";"categoria";"graudeinstrução";"idade";"horascontratuais";"tempoemprego";"raçacor";"sexo";"tipoempregador";"tipoestabelecimento";"tipomovimentação";"tipodedeficiência";"indtrabintermitente";"indtrabparcial";"salário";"tamestabjan";"indicadoraprendiz"
"202003";"J";1;"212405";"999";"9";38;40;0;"1";"1";"0";"1";"20";"0";"0";"0";2000;"6";"0"
"202003";"J";1;"212405";"101";"9";30;40;10;"2";"1";"0";"1";"20";"0";"0";"0";5000;"6";"0"
"202003";"J";1;"212405";"101";"9";29;40;9;"1";"1";"0";"1";"20";"0";"0";"0";8000;"8";"0"
"202003";"J";1;"212405";"101";"80";46;40;9;"1";"1";"0";"1";"20";"0";"0";"0";10000;"8";"0"
"202003";"J";1;"212405";"101";"9";35;40;10;"3";"1";"0";"1";"20";"0";"0";"0";3600;"5";"0"
"202003";"M";1;"212405";"101";"80";29;44;10;"1";"1";"0";"1";"20";"0";"0";"0";4000;"6";"0"
"202003";"G";1;"212405";"101";"9";28;44;9;"1";"1";"0";"1";"20";"0";"0";"0";14000;"6";"0"
"202003";"J";1;"212405";"101";"9";37;40;9;"1";"3";"0";"1";"20";"0";"0";"0";6398,22998046875;"5";"0"
"202003";"J";1;"212405";"101";"9";20;44;9;"1";"1";"0";"1";"20";"0";"0";"0";2000;"3";"0"
"202003";"J";1;"317110";"101";"9";30;40;9;"3";"1";"0";"1";"20";"0";"0";"0";7008,81005859375;"10";"0"
"202003";"N";1;"317110";"101";"9";21;40;10;"1";"3";"0";"1";"20";"0";"0";"0";3700;"6";"0"
"202003";"K";1;"212405";"101";"9";35;40;10;"1";"1";"0";"1";"20";"0";"0";"0";15000;"3";"0"
"202003";"J";1;"212405";"101";"8";23;40;9;"2";"1";"0";"1";"20";"0";"0";"0";5063;"7";"0"
"202003";"N";1;"212405";"101";"9";28;40;9;"1";"1";"0";"1";"20";"0";"0";"0";4600;"7";"0"
"202003";"N";1;"212405";"101";"9";38;40;10;"1";"3";"0";"1";"20";"0";"0";"0";7483,8701171875;"10";"0"
"202003";"G";1;"212405";"101";"9";30;40;9;"6";"1";"0";"1";"20";"0";"0";"0";2100;"6";"0"
"202003";"M";1;"212405";"101";"9";48;40;9;"1";"1";"0";"1";"20";"0";"0";"0";12000;"9";"0"
"202003";"J";1;"317110";"101";"9";26;40;10;"1";"1";"0";"1";"20";"0";"0";"0";5000;"7";"0"
"202003";"J";1;"212405";"101";"8";19;40;10;"1";"3";"0";"1";"10";"0";"0";"0";1800;"4";"0"
"202003";"J";1;"212405";"101";"9";41;40;9;"3";"1";"0";"1";"20";"0";"0";"0";4000;"6";"0"
"202003";"K";1;"212405";"101";"9";44;44;9;"1";"3";"0";"1";"20";"0";"0";"0";11388;"10";"0"
"202003";"M";1;"212405";"101";"9";59;40;9;"1";"1";"0";"1";"20";"0";"0";"0";1675,56005859375;"3";"0"
"202003";"J";1;"212405";"101";"8";36;40;10;"1";"1";"0";"1";"20";"0";"0";"0";6000;"9";"0"
"202003";"K";1;"212405";"101";"8";22;44;9;"1";"1";"0";"1";"20";"0";"0";"0";4914;"10";"0"
"202003";"J";1;"212405";"101";"9";33;40;9;"1";"1";"0";"1";"20";"0";"0";"0";8005;"8";"0"
"202003";"J";1;"212405";"101";"9";22;36;9;"3";"1";"0";"1";"20";"0";"0";"0";1800;"5";"0"
"202003";"K";1;"212405";"101";"8";27;44;10;"2";"1";"0";"1";"10";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"J";1;"212405";"101";"9";37;40;9;"1";"1";"0";"1";"20";"0";"0";"0";7500;"5";"0"
"202003";"J";1;"212405";"101";"80";34;40;9;"1";"1";"0";"1";"20";"0";"0";"0";16000;"10";"0"
"202003";"K";1;"317110";"101";"7";32;40;10;"6";"1";"0";"1";"20";"0";"0";"0";11043;"8";"0"
"202003";"J";1;"212405";"101";"8";19;40;9;"1";"1";"0";"1";"10";"0";"0";"0";2000;"6";"0"
"202003";"J";1;"317110";"101";"8";23;40;9;"1";"1";"0";"1";"20";"0";"0";"0";5803,52978515625;"9";"0"
"202003";"J";1;"212405";"101";"9";31;40;10;"1";"1";"0";"1";"20";"0";"0";"0";5600;"10";"0"
"202003";"K";1;"212405";"101";"9";34;44;10;"1";"1";"0";"1";"20";"0";"0";"0";11800;"10";"0"
"202003";"H";1;"212405";"101";"9";25;40;9;"1";"1";"0";"1";"20";"0";"0";"0";6500;"7";"0"
"202003";"J";1;"212405";"101";"9";44;40;9;"3";"1";"0";"1";"20";"0";"0";"0";8442;"7";"0"
"202003";"J";1;"317110";"101";"9";33;40;9;"1";"1";"0";"1";"20";"0";"0";"0";5500;"9";"0"
"202003";"J";1;"317110";"101";"7";25;40;9;"3";"1";"0";"1";"20";"0";"0";"0";3652,3798828125;"7";"0"
"202003";"M";1;"212405";"101";"9";27;44;10;"1";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202003";"J";1;"212405";"101";"9";36;40;9;"1";"1";"0";"1";"20";"0";"0";"0";5500;"7";"0"
"202003";"J";1;"212405";"101";"7";23;40;10;"1";"1";"0";"1";"10";"0";"0";"0";1675,56005859375;"2";"0"
"202003";"J";1;"212405";"101";"9";25;40;9;"1";"1";"0";"1";"20";"0";"0";"0";8500;"8";"0"
"202003";"J";1;"212405";"101";"7";33;40;9;"1";"1";"0";"1";"20";"0";"0";"0";3000;"5";"0"
"202003";"J";1;"212405";"101";"9";37;40;9;"2";"3";"0";"1";"20";"0";"0";"0";3631;"9";"0"
"202003";"M";1;"212405";"101";"9";25;44;0;"3";"1";"0";"1";"20";"3";"0";"0";10000;"1";"0"
"202003";"J";1;"212405";"101";"9";24;40;9;"1";"3";"0";"1";"20";"0";"0";"0";1800;"4";"0"
"202003";"J";1;"212405";"101";"8";21;40;9;"1";"1";"0";"1";"20";"0";"0";"0";1900;"3";"0"
"202003";"J";1;"212405";"101";"9";28;40;10;"1";"3";"0";"1";"20";"0";"0";"0";9399,849609375;"9";"0"
"202003";"H";1;"317110";"101";"7";27;12;9;"1";"1";"0";"1";"20";"0";"0";"0";1607,30004882812;"3";"0"
"202003";"J";1;"212405";"101";"9";43;44;9;"1";"1";"0";"1";"20";"0";"0";"0";1620;"6";"0"
"202003";"J";1;"212405";"101";"8";23;40;10;"2";"3";"0";"1";"20";"0";"0";"0";2000;"6";"0"
"202003";"M";1;"317110";"101";"7";22;40;9;"3";"1";"0";"1";"10";"0";"0";"0";1550;"2";"0"
"202003";"K";1;"212405";"101";"9";24;40;9;"1";"3";"0";"1";"20";"0";"0";"0";7500;"10";"0"
"202003";"J";1;"212405";"101";"9";26;30;9;"1";"1";"0";"1";"20";"0";"0";"0";4875;"6";"0"
"202003";"K";1;"212405";"101";"8";26;44;9;"1";"3";"0";"1";"20";"0";"0";"0";4500;"4";"0"
"202003";"K";1;"212405";"101";"8";21;40;10;"6";"3";"0";"1";"20";"0";"0";"0";6066;"8";"0"
"202003";"J";1;"212405";"101";"9";41;44;9;"1";"1";"0";"1";"20";"0";"0";"0";1700;"6";"0"
"202003";"M";1;"212405";"101";"9";17;44;9;"1";"3";"0";"1";"10";"0";"0";"0";2498,59008789062;"10";"0"
"202003";"K";1;"212405";"101";"9";25;44;9;"6";"1";"0";"1";"10";"0";"0";"0";9000;"10";"0"
"202003";"M";1;"317110";"101";"7";24;44;9;"3";"1";"0";"1";"20";"0";"0";"0";3000;"7";"0"
"202003";"D";1;"317110";"101";"9";25;44;10;"3";"1";"0";"1";"20";"0";"0";"0";4500;"3";"0"
"202003";"K";1;"212405";"101";"9";26;44;9;"1";"1";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202003";"J";1;"212405";"101";"8";22;44;9;"1";"1";"0";"1";"20";"0";"0";"0";1600;"5";"0"
"202003";"J";1;"212405";"101";"9";36;40;9;"4";"1";"0";"1";"20";"0";"0";"0";11000;"8";"0"
"202003";"N";1;"212405";"101";"7";25;44;10;"1";"3";"0";"1";"20";"0";"0";"0";12000;"7";"0"
"202003";"J";1;"212405";"101";"8";23;40;10;"1";"1";"0";"1";"20";"0";"0";"0";2000;"6";"0"
"202003";"J";1;"212405";"101";"7";17;40;9;"1";"3";"0";"1";"10";"0";"0";"0";2000;"7";"0"
"202003";"J";1;"212405";"101";"9";23;40;10;"1";"1";"0";"1";"20";"0";"0";"0";7000;"8";"0"
"202003";"G";1;"212405";"101";"9";46;31;9;"1";"1";"0";"1";"20";"0";"0";"0";9500;"8";"0"
"202003";"M";1;"212405";"101";"9";39;44;10;"1";"1";"0";"1";"20";"0";"0";"0";9690,4599609375;"10";"0"
"202003";"K";1;"212405";"101";"9";35;40;9;"1";"1";"0";"1";"20";"0";"0";"0";7741,93994140625;"6";"0"
"202003";"J";1;"212405";"101";"9";23;44;9;"1";"1";"0";"1";"20";"0";"0";"0";4048;"4";"0"
"202003";"J";1;"317110";"101";"8";25;44;9;"1";"1";"0";"1";"20";"0";"0";"0";7200;"6";"0"
"202003";"J";1;"212405";"101";"9";27;40;9;"1";"1";"0";"1";"20";"0";"0";"0";3500;"1";"0"
"202003";"J";1;"212405";"101";"9";37;40;10;"3";"3";"0";"1";"20";"0";"0";"0";1675,56005859375;"5";"0"
"202003";"J";1;"212405";"101";"9";50;40;10;"1";"1";"0";"1";"20";"0";"0";"0";15000;"7";"0"
"202003";"J";1;"212405";"101";"10";42;40;9;"6";"3";"0";"1";"20";"0";"0";"0";11700;"6";"0"
"202003";"G";1;"212405";"101";"7";30;40;10;"1";"1";"0";"1";"20";"0";"0";"0";8000;"7";"0"
"202003";"J";1;"212405";"101";"9";52;40;9;"4";"1";"0";"1";"20";"0";"0";"0";14000;"6";"0"
"202003";"K";1;"212405";"101";"9";35;44;10;"1";"3";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"J";1;"212405";"101";"9";47;40;10;"1";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202003";"J";1;"212405";"101";"9";32;40;10;"3";"1";"0";"1";"20";"0";"0";"0";3000;"6";"0"
"202003";"M";1;"212405";"101";"7";29;44;9;"1";"1";"0";"1";"20";"0";"0";"0";2000;"5";"0"
"202003";"K";1;"212405";"101";"80";34;44;10;"4";"1";"0";"1";"20";"0";"0";"0";7800;"10";"0"
"202003";"K";1;"212405";"101";"9";39;44;10;"6";"3";"0";"1";"10";"0";"0";"0";7487,740234375;"10";"0"
"202003";"J";1;"212405";"101";"9";27;40;9;"2";"1";"0";"1";"20";"0";"0";"0";4500;"10";"0"
"202003";"J";1;"212405";"101";"9";46;40;9;"1";"1";"0";"1";"20";"0";"0";"0";10800;"10";"0"
"202003";"K";1;"212405";"101";"9";28;40;9;"1";"3";"0";"1";"20";"0";"0";"0";9697;"7";"0"
"202003";"J";1;"212405";"101";"9";37;40;9;"3";"1";"0";"1";"20";"0";"0";"0";12000;"10";"0"
"202003";"C";1;"212405";"101";"9";26;40;9;"1";"1";"0";"1";"20";"0";"0";"0";3937,5;"6";"0"
"202003";"J";1;"212405";"101";"9";35;40;9;"1";"3";"0";"1";"20";"0";"0";"0";5039,3701171875;"7";"0"
"202003";"J";1;"212405";"101";"8";31;40;9;"6";"1";"0";"1";"20";"0";"0";"0";7000;"10";"0"
"202003";"J";1;"212405";"101";"7";28;44;10;"1";"1";"0";"1";"20";"0";"0";"0";12000;"5";"0"
"202003";"J";1;"212405";"101";"9";25;40;10;"1";"1";"0";"1";"20";"0";"0";"0";9000;"10";"0"
"202003";"G";1;"212405";"101";"8";23;40;9;"1";"1";"0";"1";"20";"0";"0";"0";10000;"6";"0"
"202003";"J";1;"212405";"101";"9";36;40;9;"2";"1";"0";"1";"20";"0";"0";"0";3500;"6";"0"
"202003";"J";1;"317110";"101";"8";26;40;9;"6";"1";"0";"1";"20";"0";"0";"0";2234,10009765625;"5";"0"
"202003";"M";1;"212405";"101";"8";28;40;10;"1";"1";"0";"1";"20";"0";"0";"0";4500;"6";"0"
"202003";"J";1;"212405";"101";"9";24;40;9;"3";"1";"0";"1";"20";"0";"0";"0";1020;"5";"0"
"202003";"K";1;"212405";"101";"9";36;40;10;"1";"1";"0";"1";"20";"0";"0";"0";9500;"10";"0"
"202003";"K";1;"212405";"101";"9";19;36;9;"1";"1";"0";"1";"20";"0";"0";"0";2500;"8";"0"
"202003";"J";1;"317110";"101";"9";37;44;9;"3";"1";"0";"1";"20";"0";"0";"0";10000;"2";"0"
"202003";"C";1;"317110";"101";"8";24;40;10;"3";"1";"0";"1";"20";"0";"0";"0";4830;"5";"0"
"202003";"K";1;"212405";"101";"9";32;44;9;"1";"1";"0";"1";"20";"0";"0";"0";8000;"10";"0"
"202003";"Q";1;"212405";"101";"9";23;40;9;"3";"1";"0";"1";"20";"0";"0";"0";5500;"5";"0"
"202003";"J";1;"212405";"101";"9";24;40;10;"1";"3";"0";"1";"20";"0";"0";"0";7100;"6";"0"
"202003";"N";1;"317110";"101";"7";23;33;9;"1";"1";"0";"1";"20";"0";"0";"0";6800;"6";"0"
"202003";"K";1;"212405";"999";"8";22;44;0;"1";"3";"0";"1";"20";"0";"0";"0";6000;"1";"0"
"202003";"J";1;"212405";"101";"9";22;40;9;"1";"3";"0";"1";"20";"0";"0";"0";5000;"9";"0"
"202003";"J";1;"317110";"101";"7";24;40;10;"2";"1";"0";"1";"20";"0";"0";"0";1751,07995605469;"8";"0"
"202003";"J";1;"212405";"101";"9";39;40;10;"1";"1";"0";"1";"20";"0";"0";"0";26000;"8";"0"
"202003";"K";1;"212405";"101";"9";33;44;9;"6";"1";"0";"1";"20";"0";"0";"0";11387,919921875;"9";"0"
"202003";"J";1;"212405";"101";"8";20;40;10;"1";"3";"0";"1";"20";"0";"0";"0";1224;"8";"0"
"202003";"N";1;"212405";"101";"9";34;44;10;"1";"1";"0";"1";"20";"0";"0";"0";13000;"7";"0"
"202003";"K";1;"212405";"101";"8";36;40;10;"1";"1";"0";"1";"20";"0";"0";"0";26000;"8";"0"
"202003";"J";1;"212405";"101";"9";29;40;10;"3";"1";"0";"1";"20";"0";"0";"0";5100;"10";"0"
"202003";"K";1;"212405";"101";"8";24;44;10;"1";"3";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"N";1;"212405";"101";"8";31;40;9;"1";"3";"0";"1";"20";"0";"0";"0";2500;"7";"0"
"202003";"J";1;"212405";"101";"9";34;40;9;"1";"1";"0";"1";"20";"0";"0";"0";1675,56005859375;"6";"0"
"202003";"K";1;"212405";"101";"9";35;44;10;"1";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202003";"K";1;"212405";"101";"7";25;44;10;"3";"1";"0";"1";"10";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"J";1;"212405";"101";"9";29;40;9;"1";"1";"0";"1";"20";"0";"0";"0";11500;"7";"0"
"202003";"K";1;"212405";"101";"80";30;40;9;"6";"3";"0";"1";"10";"0";"0";"0";12000;"10";"0"
"202003";"J";1;"212405";"101";"9";46;40;10;"1";"1";"0";"1";"20";"0";"0";"0";4700;"10";"0"
"202003";"K";1;"212405";"101";"80";27;44;10;"1";"3";"0";"1";"20";"0";"0";"0";7488;"10";"0"
"202003";"K";1;"212405";"101";"9";22;44;10;"3";"3";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"P";1;"317110";"101";"7";28;24;10;"6";"1";"0";"1";"20";"0";"0";"0";3500;"5";"0"
"202003";"J";1;"212405";"101";"9";35;40;10;"6";"1";"0";"1";"20";"0";"0";"0";3300;"5";"0"
"202003";"J";1;"212405";"101";"9";38;40;9;"2";"1";"0";"1";"10";"0";"0";"0";5500;"6";"0"
"202003";"J";1;"212405";"101";"8";37;40;9;"1";"1";"0";"1";"20";"0";"0";"0";2200;"1";"0"
"202003";"J";1;"317110";"101";"9";24;40;9;"2";"1";"0";"1";"20";"0";"0";"0";3700;"2";"0"
"202003";"K";1;"317110";"101";"9";41;30;9;"1";"1";"0";"1";"20";"0";"0";"1";14000;"10";"0"
"202003";"K";1;"317110";"101";"9";26;40;10;"1";"1";"0";"1";"20";"0";"0";"0";15000;"7";"0"
"202003";"J";1;"212405";"101";"9";35;40;9;"1";"1";"0";"1";"20";"0";"0";"0";2500;"10";"0"
"202003";"H";1;"212405";"999";"7";30;44;0;"3";"1";"0";"1";"20";"0";"0";"0";1965,73999023438;"5";"0"
"202003";"K";1;"212405";"101";"8";22;44;9;"6";"1";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202003";"C";1;"212405";"101";"9";23;44;9;"1";"1";"0";"1";"20";"0";"0";"0";4515,81005859375;"8";"0"
"202003";"J";1;"317110";"101";"7";19;40;9;"3";"1";"0";"1";"20";"0";"0";"0";4385,5;"10";"0"
"202003";"J";1;"212405";"101";"9";28;40;9;"1";"1";"0";"1";"20";"0";"0";"0";9000;"5";"0"
"202003";"M";1;"212405";"101";"80";35;44;10;"1";"1";"0";"1";"20";"0";"0";"0";10450,240234375;"10";"0"
"202003";"G";1;"317110";"101";"9";24;44;9;"3";"1";"0";"1";"20";"0";"0";"0";3772,19995117188;"5";"0"
"202003";"J";1;"212405";"999";"9";35;44;0;"1";"1";"0";"1";"20";"0";"0";"0";10500;"3";"0"
"202003";"J";1;"212405";"101";"80";41;40;9;"1";"1";"0";"1";"20";"0";"0";"0";2280;"6";"0"
"202003";"K";1;"212405";"101";"9";33;44;10;"1";"1";"0";"1";"10";"0";"0";"0";10894,3701171875;"10";"0"
"202003";"K";1;"212405";"101";"9";25;38;10;"6";"3";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202003";"J";1;"212405";"101";"9";27;40;10;"6";"1";"0";"1";"20";"0";"0";"0";5561,81005859375;"6";"0"
"202003";"J";1;"212405";"101";"9";33;44;9;"3";"1";"0";"1";"20";"0";"0";"0";8000;"9";"0"
"202003";"J";1;"212405";"101";"9";26;44;9;"1";"3";"0";"1";"20";"0";"0";"0";11000;"5";"0"
"202003";"J";1;"317110";"101";"9";23;40;9;"6";"3";"0";"1";"20";"0";"0";"0";4000;"9";"0"
"202003";"J";1;"212405";"101";"9";22;40;9;"1";"3";"0";"1";"20";"0";"0";"0";3000;"8";"0"
"202003";"N";1;"212405";"101";"9";29;40;9;"1";"1";"0";"1";"20";"0";"0";"0";5300;"10";"0"
"202003";"J";1;"212405";"101";"9";27;40;9;"3";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202003";"J";1;"212405";"101";"8";20;40;9;"1";"1";"0";"1";"20";"0";"0";"0";1675,56005859375;"5";"0"
"202003";"K";1;"317110";"101";"9";25;30;9;"1";"1";"0";"1";"20";"0";"0";"1";7500;"10";"0"
"202003";"J";1;"212405";"101";"9";23;40;9;"1";"1";"0";"1";"10";"0";"0";"0";4629;"6";"0"
"202003";"J";1;"212405";"101";"8";23;40;9;"3";"1";"0";"1";"20";"0";"0";"0";3200;"10";"0"
"202003";"N";1;"212405";"101";"9";31;40;9;"3";"3";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202003";"J";1;"212405";"101";"9";44;40;10;"1";"3";"0";"1";"20";"0";"0";"0";5500;"10";"0"
"202003";"J";1;"212405";"999";"9";22;40;0;"1";"1";"0";"1";"20";"0";"0";"0";2700;"1";"0"
"202003";"K";1;"212405";"101";"9";24;44;10;"3";"3";"0";"1";"10";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"K";1;"212405";"101";"9";31;44;10;"1";"1";"0";"1";"10";"0";"0";"0";13118,4599609375;"10";"0"
"202003";"Q";1;"212405";"101";"7";30;44;9;"1";"1";"0";"1";"20";"0";"0";"0";11500;"9";"0"
"202003";"M";1;"212405";"101";"8";20;44;9;"1";"1";"0";"1";"20";"0";"0";"0";6000;"1";"0"
"202003";"N";1;"212405";"101";"9";38;44;10;"1";"1";"0";"1";"20";"0";"0";"0";6814,58984375;"7";"0"
"202003";"N";1;"317110";"101";"80";28;44;10;"1";"1";"0";"1";"20";"0";"0";"0";17000;"5";"0"
"202003";"M";1;"212405";"101";"9";33;44;9;"1";"1";"0";"1";"20";"0";"0";"0";5238,58984375;"8";"0"
"202003";"K";1;"212405";"101";"9";29;40;10;"6";"3";"0";"1";"20";"0";"0";"0";15000;"7";"0"
"202003";"N";1;"317110";"101";"9";25;40;9;"1";"1";"0";"1";"20";"0";"0";"0";4500;"1";"0"
"202003";"J";1;"212405";"101";"9";44;40;10;"1";"1";"0";"1";"20";"0";"0";"0";9000;"10";"0"
"202003";"J";1;"317110";"101";"9";40;40;10;"1";"1";"0";"1";"20";"0";"0";"0";8076,77978515625;"1";"0"
"202003";"F";1;"212405";"101";"9";35;40;9;"6";"1";"0";"1";"20";"0";"0";"0";9600;"8";"0"
"202003";"K";1;"317110";"101";"9";43;40;9;"6";"3";"0";"1";"20";"0";"0";"0";8500;"8";"0"
"202003";"J";1;"212405";"101";"9";44;40;10;"1";"1";"0";"1";"20";"0";"0";"0";6500;"10";"0"
"202003";"K";1;"212405";"101";"9";25;44;10;"2";"3";"0";"1";"10";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"J";1;"212405";"101";"10";26;40;9;"1";"3";"0";"1";"20";"0";"0";"0";4482,2998046875;"6";"0"
"202003";"K";1;"212405";"101";"9";27;44;10;"1";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"K";1;"212405";"101";"9";35;40;10;"1";"1";"0";"1";"20";"0";"0";"0";6200;"10";"0"
"202003";"J";1;"317110";"101";"9";26;44;9;"3";"1";"0";"1";"20";"0";"0";"0";11000;"2";"0"
"202003";"J";1;"317110";"101";"8";23;40;9;"1";"3";"0";"1";"20";"0";"0";"0";3200;"5";"0"
"202003";"J";1;"212405";"101";"8";31;36;9;"1";"1";"0";"1";"20";"0";"0";"0";1800;"5";"0"
"202003";"J";1;"212405";"101";"9";37;40;9;"3";"1";"0";"1";"20";"0";"0";"0";8500;"7";"0"
"202003";"J";1;"212405";"101";"80";29;40;10;"3";"1";"0";"1";"20";"0";"0";"0";9186,2998046875;"8";"0"
"202003";"K";1;"212405";"101";"9";23;40;10;"6";"1";"0";"1";"20";"0";"0";"0";6066;"8";"0"
"202003";"J";1;"317110";"101";"80";28;40;9;"3";"1";"0";"1";"20";"0";"0";"0";10490,8203125;"10";"0"
"202003";"J";1;"212405";"101";"9";33;40;9;"1";"3";"0";"1";"20";"0";"0";"0";14375;"6";"0"
"202003";"F";1;"317110";"101";"9";23;44;9;"2";"1";"0";"1";"20";"0";"0";"0";3500;"8";"0"
"202003";"P";1;"317110";"101";"7";29;44;9;"1";"1";"0";"1";"20";"0";"0";"0";5687;"10";"0"
"202003";"K";1;"212405";"101";"9";26;38;10;"6";"1";"0";"1";"20";"0";"0";"0";4100;"10";"0"
"202003";"N";1;"317110";"101";"8";20;44;9;"3";"1";"0";"1";"20";"0";"0";"0";3000;"4";"0"
"202003";"J";1;"212405";"101";"9";39;40;9;"1";"1";"0";"1";"20";"0";"0";"0";12000;"7";"0"
"202003";"J";1;"212405";"101";"80";30;40;9;"1";"1";"0";"1";"20";"0";"0";"0";2235,44995117188;"6";"0"
"202003";"M";1;"212405";"101";"9";39;40;10;"1";"1";"0";"1";"20";"0";"0";"0";9500;"7";"0"
"202003";"J";1;"317110";"101";"8";25;40;9;"1";"1";"0";"1";"20";"0";"0";"0";1800;"4";"0"
"202003";"J";1;"212405";"101";"80";39;40;10;"3";"1";"0";"1";"20";"0";"0";"0";9500;"7";"0"
"202003";"K";1;"212405";"101";"8";22;44;10;"4";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"M";1;"317110";"101";"9";33;40;9;"4";"3";"0";"1";"20";"0";"0";"0";6500;"6";"0"
"202003";"G";1;"212405";"101";"9";39;44;9;"3";"1";"0";"1";"20";"0";"0";"0";10749,3798828125;"7";"0"
"202003";"J";1;"212405";"101";"7";30;40;9;"2";"3";"0";"1";"20";"0";"0";"0";5000;"10";"0"
"202003";"J";1;"212405";"101";"9";32;40;9;"1";"1";"0";"1";"20";"0";"0";"0";2235,44995117188;"6";"0"
"202003";"M";1;"212405";"101";"9";23;40;9;"1";"1";"0";"1";"20";"0";"0";"0";4000;"6";"0"
"202003";"G";1;"212405";"101";"9";38;31;9;"3";"1";"0";"1";"20";"0";"0";"0";5600;"5";"0"
"202003";"K";1;"212405";"101";"9";23;36;10;"1";"1";"0";"1";"20";"0";"0";"0";6750;"9";"0"
"202003";"J";1;"212405";"101";"9";21;40;9;"4";"1";"0";"1";"10";"0";"0";"0";3500;"4";"0"
"202003";"J";1;"212405";"101";"9";43;40;10;"1";"1";"0";"1";"20";"0";"0";"0";11500;"5";"0"
"202003";"K";1;"212405";"101";"11";27;44;10;"1";"3";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"J";1;"212405";"101";"9";51;40;9;"1";"1";"0";"1";"20";"0";"0";"0";8500;"10";"0"
"202003";"N";1;"212405";"101";"8";22;44;10;"1";"1";"0";"1";"20";"0";"0";"0";2800;"3";"0"
"202003";"G";1;"212405";"101";"9";28;44;10;"3";"1";"0";"1";"20";"0";"0";"0";8000;"6";"0"
"202003";"K";1;"212405";"101";"8";24;44;9;"1";"1";"0";"1";"20";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"L";1;"212405";"101";"9";30;44;9;"1";"1";"0";"1";"10";"0";"0";"0";17000;"10";"0"
"202003";"J";1;"212405";"101";"9";21;40;9;"1";"3";"0";"1";"20";"0";"0";"0";4658,1201171875;"7";"0"
"202003";"M";1;"212405";"101";"9";21;44;9;"1";"3";"0";"1";"10";"0";"0";"0";4500;"10";"0"
"202003";"J";1;"212405";"101";"8";35;40;9;"1";"1";"0";"1";"20";"0";"0";"0";6200;"7";"0"
"202003";"N";1;"212405";"106";"8";35;40;9;"1";"1";"0";"1";"20";"0";"0";"0";4000;"9";"0"
"202003";"M";1;"212405";"101";"9";32;40;9;"1";"3";"0";"1";"20";"0";"0";"0";12500;"9";"0"
"202003";"G";1;"212405";"101";"9";24;44;10;"3";"1";"0";"1";"20";"0";"0";"0";1800;"5";"0"
"202003";"K";1;"317110";"101";"7";20;44;9;"1";"1";"0";"1";"20";"0";"0";"0";3000;"3";"0"
"202003";"K";1;"212405";"101";"9";23;44;10;"1";"1";"0";"1";"10";"0";"0";"0";4923,31005859375;"10";"0"
"202003";"K";1;"212405";"101";"9";38;44;10;"1";"1";"0";"1";"20";"0";"0";"0";11000;"7";"0"
"202003";"J";1;"212405";"101";"7";22;44;10;"2";"1";"0";"1";"20";"1";"0";"0";2200;"9";"0"
"202003";"H";1;"212405";"999";"9";26;44;0;"6";"1";"0";"1";"20";"0";"0";"0";3000;"3";"0"
"202003";"J";1;"212405";"101";"9";32;40;9;"3";"3";"0";"1";"20";"0";"0";"0";6800;"8";"0"
"202003";"N";1;"212405";"101";"9";39;44;9;"1";"3";"0";"1";"20";"0";"0";"0";6500;"8";"0"
"202003";"K";1;"212405";"101";"9";37;44;9;"6";"1";"0";"1";"20";"0";"0";"0";7741,93994140625;"7";"0"
"202003";"K";1;"212405";"101";"9";37;44;9;"1";"1";"0";"1";"20";"0";"0";"0";6000;"10";"0"
"202003";"J";1;"317110";"101";"7";20;40;10;"3";"1";"0";"1";"20";"0";"0";"0";1751,07995605469;"8";"0"
"202003";"M";1;"317110";"101";"7";37;44;10;"1";"3";"0";"1";"20";"0";"0";"0";9209,4296875;"10";"0"
"202003";"M";1;"212405";"101";"9";53;44;9;"1";"1";"0";"1";"20";"0";"0";"0";5238,58984375;"8";"0"
"202003";"J";1;"212405";"101";"9";30;40;9;"3";"3";"0";"1";"20";"0";"0";"0";5620;"7";"0"
"202003";"G";1;"212405";"101";"9";40;44;9;"3";"3";"0";"1";"20";"0";"0";"0";5000;"8";"0"
